PNU,건축연령,관내,전월세_평균_보증금(만원),기준금리(연%),전월세_평균_월세(만원),전월세_건수,공원_최단거리,교육_최단거리,유통_최단거리,매수자_법인,매도자_개인,매도자_M,거래유형_직거래,계약일
1150010300103540083,9,1.0,15409.333333333334,2.5,,12,1.18275,1.51217,23631.0,0.0,1.0,0.0,0.0,2025-05-14
1150010300104100189,23,1.0,10375.0,3.5,,4,,,,0.0,1.0,0.0,0.0,2024-04-14
1150010300101110034,13,,17250.0,,,8,,,,,,,,
1150010300101530016,29,1.0,15200.0,2.5,,6,1.05515,1.11872,90346.0,0.0,1.0,0.0,0.0,2025-09-02
1150010300104090060,21,1.0,13172.5,3.5,,2,,,,0.0,0.0,1.0,0.0,2023-06-13
1150010300103370003,20,,16726.666666666668,,,9,,,,,,,,
1150010300109830003,13,1.0,14100.0,3.0,,4,0.54191,1.04782,27989.0,0.0,1.0,0.0,0.0,2024-11-05
1150010300111210013,13,,17846.666666666668,,,9,,,,,,,,
1150010300100560425,23,,12082.5,,,8,,,,,,,,
1150010300100560215,31,0.0,8200.0,3.5,,2,,,,0.0,0.0,1.0,1.0,2023-11-01
1150010300101050207,10,1.0,14588.181818181818,3.25,,11,,,,0.0,1.0,0.0,0.0,2024-10-31
1150010300101050207,10,1.0,14588.181818181818,3.25,,11,,,,0.0,1.0,0.0,0.0,2024-10-31
1150010300101050207,10,1.0,14588.181818181818,3.25,,11,,,,0.0,1.0,0.0,0.0,2024-10-31
1150010300100560163,15,1.0,11050.0,3.5,,4,0.31836,1.00678,24327.0,0.0,1.0,0.0,0.0,2024-01-06
1150010300101020120,10,1.0,15455.555555555557,2.5,,9,,,,0.0,1.0,0.0,0.0,2025-09-01
1150010300108820040,7,,19720.0,,,8,,,,,,,,
1150010300101630014,1,,20476.19047619048,,,21,,,,,,,,
1150010300101610033,1,,21354.62162162162,,,37,,,,,,,,
1150010300110830013,23,0.0,11138.0,2.75,,5,1.29676,1.04525,22759.0,0.0,1.0,0.0,1.0,2025-04-17
1150010300110790008,23,,8900.0,,,2,,,,,,,,
1150010300103790035,8,0.0,16348.333333333334,3.0,,12,1.1675,1.14394,23845.0,0.0,1.0,0.0,1.0,2024-11-03
1150010300101610033,1,,21354.62162162162,,,37,,,,,,,,
1150010300104100283,22,1.0,14100.0,2.5,,2,0.52763,0.76627,24050.0,0.0,1.0,0.0,0.0,2025-12-09
1150010300100610018,12,1.0,12380.0,2.75,,5,0.51284,1.194,24418.0,0.0,1.0,0.0,0.0,2025-02-15
1150010300103460062,7,1.0,18930.83333333333,2.5,,12,1.31417,1.40333,23526.0,0.0,1.0,0.0,0.0,2025-10-14
1150010300103620107,8,1.0,14532.222222222224,3.25,,18,1.08091,1.30825,23737.0,0.0,1.0,0.0,0.0,2024-10-10
1150010300101580025,23,,17990.833333333332,,,6,,,,,,,,
1150010300100420085,22,1.0,16550.0,3.0,,2,,,,0.0,1.0,0.0,0.0,2025-01-21
1150010300100610035,33,1.0,14600.0,3.0,,3,0.51284,1.17804,24421.0,0.0,1.0,0.0,0.0,2024-12-11
1150010300100240245,29,,11750.0,,,2,,,,,,,,
1150010300100610035,33,1.0,14600.0,3.0,,3,0.51284,1.17804,24421.0,0.0,1.0,0.0,0.0,2024-12-11
1150010300100290025,5,1.0,16904.0,2.5,,5,0.48183,0.37111,17911.0,0.0,1.0,0.0,0.0,2025-10-20
1150010300104640010,16,,12118.181818181818,,,11,,,,,,,,
1150010300108080007,2,,5263.1578947368425,,,19,,,,,,,,
1150010300110440011,12,0.0,14176.4,2.5,,5,1.06862,1.02005,52476.0,0.0,1.0,0.0,0.0,2025-12-16
1150010300108460014,3,,15870.470588235294,,,17,,,,,,,,
1150010300101610033,1,,21354.62162162162,,,37,,,,,,,,
1150010300101610033,1,,21354.62162162162,,,37,,,,,,,,
1150010300104580025,5,0.0,19403.33333333333,3.5,,6,0.80752,0.43909,24186.0,0.0,1.0,0.0,1.0,2024-06-17
1150010300103530047,4,,23009.615384615383,,,26,,,,,,,,
1150010300103510017,8,1.0,18209.090909090908,2.5,,11,1.09193,1.41756,26565.0,0.0,1.0,0.0,0.0,2025-08-13
1150010300110850025,12,1.0,19766.666666666668,3.5,,3,,,,0.0,0.0,1.0,0.0,2023-03-13
1150010300109140023,12,,12060.0,,,10,,,,,,,,
1150010300108050009,27,1.0,20792.0,3.5,,5,1.10838,0.34155,98434.0,0.0,0.0,1.0,0.0,2023-10-19
1150010300101610033,1,,21354.62162162162,,,37,,,,,,,,
1150010300103920075,14,1.0,16204.6,2.5,,10,1.1107,1.00021,26884.0,0.0,1.0,0.0,0.0,2025-07-09
1150010300103970007,16,,15350.0,,,2,,,,,,,,
1150010300111290029,13,0.0,13350.0,2.5,,4,,,,0.0,1.0,0.0,1.0,2025-07-10
1150010300103620119,22,1.0,13000.0,2.5,,1,,,,0.0,1.0,0.0,0.0,2025-12-09
1150010300100770033,23,1.0,6000.0,3.0,,2,0.66948,0.84316,24447.0,0.0,1.0,0.0,0.0,2025-01-04
1150010300110260025,5,,24401.33333333333,,,21,,,,,,,,
1150010300104080086,7,0.0,15338.888888888889,2.5,,9,0.72079,1.15254,23995.0,0.0,1.0,0.0,0.0,2025-09-02
1150010300104100092,7,,16875.0,,,4,,,,,,,,
1150010300104090136,21,,6900.0,,,2,,,,,,,,
1150010300101570020,29,1.0,11866.666666666666,3.25,,3,,,,0.0,1.0,0.0,0.0,2024-10-10
1150010300111200008,7,0.0,16520.0,3.5,,5,0.66436,0.69831,25851.0,0.0,0.0,1.0,1.0,2023-04-28
1150010300100560122,24,,11981.6,,,5,,,,,,,,
1150010300109640023,2,,7281.818181818182,,,22,,,,,,,,
1150010300100560659,22,,12628.57142857143,,,7,,,,,,,,
1150010300104740011,22,1.0,13120.0,3.5,,5,0.68042,0.25882,27176.0,0.0,0.0,1.0,0.0,2023-08-07
1150010300105040040,1,0.0,13090.90909090909,3.5,,11,1.01011,0.54377,60287.0,0.0,1.0,0.0,1.0,2024-09-09
1150010300110440007,18,,22266.666666666668,,,3,,,,,,,,
1150010300103680017,22,1.0,14100.0,2.5,,2,,,,0.0,1.0,0.0,0.0,2025-12-05
1150010300103510026,3,,23243.636363636364,,,33,,,,,,,,
1150010300104000006,6,,20818.947368421053,,,19,,,,,,,,
1150010300103510026,3,,23243.636363636364,,,33,,,,,,,,
1150010300104090136,21,,6900.0,,,2,,,,,,,,
1150010300103320008,11,1.0,20709.0,3.5,,5,0.37903,0.28706,23413.0,0.0,0.0,1.0,0.0,2023-11-11
1150010300103930023,8,,10154.166666666666,,,12,,,,,,,,
1150010300104100092,7,,16875.0,,,4,,,,,,,,
1150010300100560323,23,1.0,8141.666666666667,2.5,,6,,,,0.0,1.0,0.0,0.0,2025-05-08
1150010300100610083,8,1.0,17224.285714285714,2.75,,7,0.51284,1.16487,24434.0,0.0,1.0,0.0,0.0,2025-03-12
1150010300101050427,21,1.0,18438.0,,,5,0.63268,1.1109,22655.0,0.0,1.0,0.0,0.0,2026-01-15
1150010300100560665,23,0.0,15720.0,3.5,,5,0.45802,0.99503,27282.0,0.0,0.0,1.0,1.0,2023-11-23
1150010300108110028,21,,12750.0,,,2,,,,,,,,
1150010300108810001,10,1.0,19601.42857142857,2.5,,7,1.32882,0.98054,24665.0,0.0,1.0,0.0,0.0,2025-07-18
1150010300104590015,14,,18150.0,,,4,,,,,,,,
1150010300108500012,23,,14393.333333333334,,,3,,,,,,,,
1150010300103690029,24,0.0,17200.0,3.5,,2,0.70781,0.90363,29996.0,0.0,1.0,0.0,1.0,2024-03-24
1150010300110810020,12,0.0,8500.0,3.25,,4,1.2334,1.12149,25735.0,0.0,1.0,0.0,0.0,2024-10-12
1150010300104000053,23,0.0,15066.666666666666,3.5,,3,,,,0.0,1.0,0.0,1.0,2024-09-30
1150010300103820024,23,1.0,13750.0,3.5,,2,,,,0.0,0.0,1.0,0.0,2023-03-08
1150010300104210014,2,,19568.70967741936,,,31,,,,,,,,
1150010300103540059,3,1.0,21549.04761904762,2.5,,21,1.10854,1.23051,23624.0,0.0,1.0,0.0,0.0,2025-05-29
1150010300103720044,9,1.0,17342.85714285714,2.5,,7,1.03446,1.01336,23829.0,0.0,1.0,0.0,0.0,2025-10-15
1150010300111210015,28,,7500.0,,,1,,,,,,,,
1150010300110460001,8,1.0,23016.666666666668,3.5,,6,,,,0.0,0.0,1.0,0.0,2023-11-23
1150010300110460001,8,1.0,23016.666666666668,3.5,,6,,,,0.0,0.0,1.0,0.0,2023-11-23
1150010300100560701,21,,18000.0,,,6,,,,,,,,
1150010300103940044,21,,10752.0,,,5,,,,,,,,
1150010300103940044,21,,10752.0,,,5,,,,,,,,
1150010300104300010,9,0.0,16493.29411764706,2.5,,17,0.39712,0.69253,27078.0,0.0,1.0,0.0,0.0,2025-11-03
1150010300108780013,22,,19097.5,,,4,,,,,,,,
1150010300101020358,22,,12960.0,,,5,,,,,,,,
1150010300100560034,23,,13133.333333333334,,,3,,,,,,,,
1150010300100560264,14,,13925.555555555557,,,9,,,,,,,,
1150010300100560264,14,,13925.555555555557,,,9,,,,,,,,
1150010300107920006,8,,22086.666666666668,,,15,,,,,,,,
1150010300101660026,20,,15350.0,,,4,,,,,,,,
1150010300103510041,7,1.0,13974.0,3.5,,12,1.0913,1.3446,23582.0,0.0,1.0,0.0,0.0,2024-02-15
1150010300103670001,3,0.0,24825.0,2.75,,4,0.40303,0.52422,26759.0,0.0,0.0,0.0,1.0,2025-02-22
1150010300109120003,7,1.0,16425.0,2.5,,16,1.1118,0.9203,24785.0,0.0,1.0,0.0,0.0,2026-01-28
1150010300104300010,9,0.0,16493.29411764706,2.5,,17,0.39712,0.69253,27078.0,0.0,1.0,0.0,0.0,2025-11-03
1150010300101050096,22,1.0,10768.57142857143,2.75,,7,0.46394,0.96618,111981.0,0.0,1.0,0.0,0.0,2025-04-02
1150010300110460001,8,1.0,23016.666666666668,3.5,,6,,,,0.0,0.0,1.0,0.0,2023-11-23
1150010300103660005,15,1.0,20975.0,3.5,,4,0.72399,0.52266,55076.0,0.0,1.0,0.0,0.0,2024-02-23
1150010300103660005,15,1.0,20975.0,3.5,,4,0.72399,0.52266,55076.0,0.0,1.0,0.0,0.0,2024-02-23
1150010300103540006,9,1.0,13940.0,3.25,,5,0.59822,0.34603,10968.0,0.0,1.0,0.0,0.0,2024-10-29
1150010300100560701,21,,18000.0,,,6,,,,,,,,
1150010300103320042,9,0.0,17310.0,3.25,,10,1.71483,0.73895,117391.0,0.0,1.0,0.0,1.0,2024-10-25
1150010300100550050,16,,11900.0,,,1,,,,,,,,
1150010300100580012,22,,14500.0,,,1,,,,,,,,
1150010300108720023,15,,15590.0,,,5,,,,,,,,
1150010300101120032,21,1.0,14920.0,3.5,,5,0.8566,0.22403,22858.0,0.0,1.0,0.0,0.0,2024-05-29
1150010300103410050,5,1.0,16076.42857142857,2.5,,14,0.99587,1.10376,23459.0,0.0,1.0,0.0,0.0,2025-09-06
1150010300103500001,6,1.0,21500.0,2.5,,2,1.10665,1.3547,26546.0,0.0,1.0,0.0,0.0,2025-09-12
1150010300101610033,0,,21354.62162162162,,,37,,,,,,,,
1150010300108660009,22,,13075.0,,,8,,,,,,,,
1150010300104090104,22,,10900.0,,,1,,,,,,,,
1150010300100560443,23,1.0,14000.0,3.5,,4,0.33022,0.9485,24367.0,0.0,1.0,0.0,0.0,2024-09-26
1150010300101050427,20,1.0,18438.0,,,5,0.63268,1.1109,22655.0,0.0,1.0,0.0,0.0,2026-01-15
1150010300101610033,0,,21354.62162162162,,,37,,,,,,,,
1150010300103620079,4,0.0,9473.0,2.5,,20,1.06025,1.19483,23759.0,0.0,1.0,0.0,1.0,2025-12-10
1150010300109320008,8,0.0,15515.272727272728,2.5,,11,0.33166,0.35005,24955.0,0.0,1.0,0.0,1.0,2025-12-18
1150010300103670003,7,1.0,18131.666666666668,2.5,,12,0.9682,0.91879,23779.0,0.0,1.0,0.0,0.0,2025-10-01
1150010300100980041,22,0.0,11316.666666666666,2.75,,6,0.63689,1.23622,25056.0,0.0,1.0,0.0,1.0,2025-04-17
1150010300104740022,22,0.0,15333.333333333334,2.75,,3,0.33991,0.08523,55104.0,0.0,1.0,0.0,1.0,2025-04-29
1150010300104740022,22,0.0,15333.333333333334,2.75,,3,0.33991,0.08523,55104.0,0.0,1.0,0.0,1.0,2025-04-29
1150010300105040114,37,1.0,7950.0,3.5,,2,1.0305,0.28444,24288.0,0.0,0.0,1.0,0.0,2023-09-23
1150010300110080025,21,,8000.0,,,1,,,,,,,,
1150010300101670037,21,,10000.0,,,1,,,,,,,,
1150010300104240056,9,1.0,16472.0,2.75,,2,1.267,1.40884,24131.0,0.0,1.0,0.0,0.0,2025-04-02
1150010300100950157,32,,11550.0,,,4,,,,,,,,
1150010300109680017,5,1.0,18443.75,3.5,,8,0.76662,1.02751,27926.0,0.0,1.0,0.0,0.0,2024-05-08
1150010300104720006,12,1.0,16333.333333333334,2.5,,3,,,,0.0,1.0,0.0,0.0,2025-09-10
1150010300111300007,37,1.0,11331.470588235294,2.5,,17,0.82226,0.69735,22879.0,0.0,1.0,0.0,0.0,2025-10-13
1150010300110260025,4,,24401.33333333333,,,21,,,,,,,,
1150010300108690005,21,1.0,16600.0,3.5,,3,,,,0.0,0.0,1.0,0.0,2023-04-07
1150010300110260025,4,,24401.33333333333,,,21,,,,,,,,
1150010300101580019,7,0.0,16948.0,2.5,,5,0.99467,0.87456,23200.0,0.0,1.0,0.0,0.0,2025-05-31
1150010300101050035,23,1.0,16520.0,3.5,,5,1.01368,0.40955,30269.0,0.0,0.0,1.0,0.0,2023-03-31
1150010300101020291,15,1.0,17775.0,3.5,,12,0.57461,1.1224,22511.0,0.0,1.0,0.0,0.0,2024-02-27
1150010300101050035,23,1.0,16520.0,3.5,,5,1.01368,0.40955,30269.0,0.0,0.0,1.0,0.0,2023-03-31
1150010300100290015,10,1.0,7000.0,3.5,,3,0.7127,0.21328,23353.0,0.0,0.0,1.0,0.0,2023-06-12
1150010300101600033,14,1.0,16579.0,3.5,,4,0.77272,0.55328,26239.0,0.0,0.0,1.0,0.0,2023-04-03
1150010300101630014,0,,20476.19047619048,,,21,,,,,,,,
1150010300103540079,8,1.0,18780.0,3.5,,12,1.05123,1.43643,23629.0,0.0,1.0,0.0,0.0,2024-07-26
1150010300103590094,0,0.0,25153.846153846152,2.5,,26,0.79674,1.27081,23724.0,0.0,1.0,0.0,1.0,2025-10-16
1150010300101610030,1,0.0,4666.666666666667,2.5,,3,0.78983,0.50966,23218.0,0.0,0.0,0.0,1.0,2025-12-30
1150010300103940003,19,,18400.0,,,2,,,,,,,,
1150010300109620021,29,1.0,11065.0,3.5,,2,0.43595,1.09937,24990.0,0.0,1.0,0.0,0.0,2024-08-01
1150010300108820032,6,1.0,19866.666666666668,2.5,,12,1.3533,1.04018,24671.0,0.0,1.0,0.0,0.0,2025-08-26
1150010300101520003,20,0.0,11566.666666666666,3.5,,3,0.41321,0.1631,23176.0,0.0,1.0,0.0,0.0,2024-08-06
1150010300108790003,4,,18874.28571428572,,,7,,,,,,,,
1150010300109970014,32,,14010.0,,,4,,,,,,,,
1150010300103620166,16,1.0,15100.0,3.5,,3,1.08091,1.30825,23745.0,0.0,0.0,1.0,0.0,2023-09-07
1150010300101050134,21,,11633.333333333334,,,6,,,,,,,,
1150010300100240338,8,0.0,22166.666666666668,2.75,,3,0.66957,1.12406,23318.0,0.0,1.0,0.0,1.0,2025-03-20
1150010300101610033,0,,21354.62162162162,,,37,,,,,,,,
1150010300101610033,0,,21354.62162162162,,,37,,,,,,,,
1150010300100560435,21,0.0,10586.666666666666,3.5,,3,0.43033,0.85463,24364.0,0.0,1.0,0.0,1.0,2024-05-28
1150010300108640018,22,,16630.0,,,3,,,,,,,,
1150010300110820007,16,,16750.0,,,2,,,,,,,,
1150010300110830012,2,0.0,24800.0,3.5,,2,1.31812,1.04525,22758.0,0.0,0.0,1.0,1.0,2023-04-18
1150010300101610033,0,,21354.62162162162,,,37,,,,,,,,
1150010300107720035,21,0.0,12837.5,2.5,,4,,,,0.0,1.0,0.0,0.0,2025-09-17
1150010300103400090,9,1.0,13540.90909090909,2.5,,11,1.0132,1.06115,23445.0,0.0,1.0,0.0,0.0,2025-05-10
1150010300103410021,6,1.0,13290.0,3.5,,13,0.27766,0.56176,23450.0,0.0,0.0,1.0,0.0,2023-10-28
1150010300101590002,19,1.0,17360.0,2.5,,3,0.3091,0.66837,23209.0,0.0,1.0,0.0,0.0,2025-05-12
1150010300110390001,29,1.0,18333.33333333333,3.5,,3,1.45835,0.60577,22565.0,0.0,0.0,1.0,0.0,2023-06-07
1150010300103510026,2,,23243.636363636364,,,33,,,,,,,,
1150010300103620077,4,1.0,18040.90909090909,3.0,,11,1.06025,1.19483,23755.0,0.0,1.0,0.0,0.0,2024-12-04
1150010300101000046,30,1.0,12320.0,3.5,,3,0.38575,0.79739,18090.0,0.0,1.0,0.0,0.0,2024-07-04
1150010300104100023,4,,15929.166666666666,,,12,,,,,,,,
1150010300111300007,37,1.0,11331.470588235294,2.5,,17,0.82226,0.69735,22879.0,0.0,1.0,0.0,0.0,2025-10-13
1150010300101000046,30,1.0,12320.0,3.5,,3,0.38575,0.79739,18090.0,0.0,1.0,0.0,0.0,2024-07-04
1150010300108300002,5,,25178.344827586207,,,58,,,,,,,,
1150010300108820040,6,,19720.0,,,8,,,,,,,,
1150010300103530047,3,,23009.615384615383,,,26,,,,,,,,
1150010300101610033,0,,21354.62162162162,,,37,,,,,,,,
1150010300100610083,7,1.0,17224.285714285714,2.75,,7,0.51284,1.16487,24434.0,0.0,1.0,0.0,0.0,2025-03-12
1150010300104100075,14,,15000.0,,,2,,,,,,,,
1150010300108300002,5,,25178.344827586207,,,58,,,,,,,,
1150010300101610033,0,,21354.62162162162,,,37,,,,,,,,
1150010300103670053,20,,9722.222222222224,,,9,,,,,,,,
1150010300103540006,8,1.0,13940.0,3.25,,5,0.59822,0.34603,10968.0,0.0,1.0,0.0,0.0,2024-10-29
1150010300108320007,3,,5000.0,,,4,,,,,,,,
1150010300104100276,15,,12833.333333333334,,,3,,,,,,,,
1150010300101560002,21,1.0,15900.0,2.5,,3,0.3091,0.87456,23191.0,0.0,1.0,0.0,0.0,2025-12-21
1150010300111340007,38,1.0,13564.583333333334,2.5,,24,0.79376,0.86689,22885.0,0.0,1.0,0.0,0.0,2025-07-29
1150010300100560034,22,,13133.333333333334,,,3,,,,,,,,
1150010300100560413,22,1.0,11600.0,3.5,,1,0.4709,0.69213,24358.0,0.0,0.0,1.0,0.0,2023-11-02
1150010300101020074,15,,13387.5,,,4,,,,,,,,
1150010300108120007,15,,13650.0,,,2,,,,,,,,
1150010300108640020,21,,14293.0,,,5,,,,,,,,
1150010300103500012,7,,16046.0,,,10,,,,,,,,
1150010300103770016,7,1.0,20180.0,2.5,,5,1.04177,0.91879,23839.0,0.0,1.0,0.0,0.0,2025-10-04
1150010300103500003,1,0.0,26275.925925925927,3.5,,27,0.40501,1.23001,23558.0,0.0,0.0,1.0,1.0,2023-06-05
1150010300103500012,7,,16046.0,,,10,,,,,,,,
1150010300104090182,6,,21000.0,,,13,,,,,,,,
1150010300100240065,3,0.0,24337.666666666668,2.75,,12,0.61813,1.32143,23338.0,0.0,0.0,0.0,1.0,2025-04-23
1150010300110440029,15,,22125.555555555555,,,9,,,,,,,,
1150010300110470033,11,1.0,19400.0,3.5,,5,,,,0.0,1.0,0.0,0.0,2024-04-12
1150010300101630016,21,1.0,13500.0,3.5,,2,0.71382,0.33556,91220.0,0.0,1.0,0.0,0.0,2024-08-23
1150010300111020005,5,1.0,18904.545454545456,3.5,,11,0.30565,0.5964,22828.0,0.0,1.0,0.0,0.0,2024-08-31
1150010300110710007,6,1.0,18551.666666666668,3.5,,12,1.24549,0.80542,22729.0,0.0,1.0,0.0,0.0,2024-05-11
1150010300104570023,15,,18171.42857142857,,,7,,,,,,,,
1150010300100290022,7,1.0,15573.0,2.5,,6,0.6246,0.89082,6192.0,0.0,1.0,0.0,0.0,2025-11-14
1150010300100460195,13,0.0,10448.833333333334,2.5,,12,0.41431,1.15973,27136.0,0.0,1.0,0.0,1.0,2025-07-27
1150010300100460195,13,0.0,10448.833333333334,2.5,,12,0.41431,1.15973,27136.0,0.0,1.0,0.0,1.0,2025-07-27
1150010300107950017,7,1.0,17962.5,2.5,,8,1.36028,0.35514,24500.0,0.0,1.0,0.0,0.0,2025-10-24
1150010300107950017,7,1.0,17962.5,2.5,,8,1.36028,0.35514,24500.0,0.0,1.0,0.0,0.0,2025-10-24
1150010300110410018,1,0.0,31300.0,3.5,,6,1.5129,0.7551,22575.0,0.0,1.0,0.0,1.0,2024-04-26
1150010300108560004,30,,11566.666666666666,,,3,,,,,,,,
1150010300101630027,22,0.0,13310.0,2.5,,5,0.8588,0.66588,23243.0,0.0,1.0,0.0,0.0,2025-12-22
1150010300108810036,9,1.0,21042.85714285714,2.5,,14,1.38028,0.97045,24669.0,0.0,1.0,0.0,0.0,2025-08-04
1150010300104240035,8,1.0,18142.5,2.5,,4,1.01713,1.57505,24123.0,0.0,1.0,0.0,0.0,2025-09-09
1150010300103530047,3,,23009.615384615383,,,26,,,,,,,,
1150010300103540059,2,1.0,21549.04761904762,2.5,,21,1.10854,1.23051,23624.0,0.0,1.0,0.0,0.0,2025-05-29
1150010300108690004,21,1.0,13600.0,2.5,,5,0.57739,0.38918,24617.0,0.0,1.0,0.0,0.0,2025-06-28
1150010300110670013,5,1.0,18964.70588235294,2.5,,17,1.16062,0.64191,22722.0,0.0,1.0,0.0,0.0,2025-12-25
1150010300101610033,0,,21354.62162162162,,,37,,,,,,,,
1150010300108690004,21,1.0,13600.0,2.5,,5,0.57739,0.38918,24617.0,0.0,1.0,0.0,0.0,2025-06-28
1150010300108970022,7,1.0,16215.5,3.5,,12,1.24353,0.37089,24717.0,0.0,1.0,0.0,0.0,2024-08-31
1150010300109610001,29,,13066.666666666666,,,3,,,,,,,,
1150010300101050081,21,,12675.0,,,4,,,,,,,,
1150010300103380037,15,,15866.666666666666,,,3,,,,,,,,
1150010300101540006,18,0.0,14028.57142857143,3.5,,7,1.65724,1.47848,111156.0,0.0,0.0,1.0,1.0,2023-05-25
1150010300104100261,15,,12900.0,,,3,,,,,,,,
1150010300103960010,5,,17021.25,,,12,,,,,,,,
1150010300109950015,22,1.0,9000.0,3.5,,3,0.32918,0.82553,25095.0,0.0,0.0,1.0,0.0,2023-02-13
1150010300109840013,1,,20975.0,,,24,,,,,,,,
1150010300111640000,9,,12336.190476190475,,,21,,,,,,,,
1150010300100500120,37,1.0,12837.361111111111,2.75,,72,0.2041,0.66941,24277.0,0.0,1.0,0.0,0.0,2026-01-10
1150010300100560334,20,,14000.0,,,3,,,,,,,,
1150010300101050035,23,1.0,16520.0,3.5,,5,1.01368,0.40955,30269.0,0.0,0.0,1.0,0.0,2023-03-31
1150010300101050035,23,1.0,16520.0,3.5,,5,1.01368,0.40955,30269.0,0.0,0.0,1.0,0.0,2023-03-31
1150010300104880027,22,,12900.0,,,3,,,,,,,,
1150010300105040184,12,,12498.0,,,5,,,,,,,,
1150010300108720023,14,,15590.0,,,5,,,,,,,,
1150010300101660035,10,1.0,18966.666666666668,3.0,,6,0.8897,0.83351,23265.0,0.0,1.0,0.0,0.0,2024-12-09
1150010300103540059,2,1.0,21549.04761904762,2.5,,21,1.10854,1.23051,23624.0,0.0,1.0,0.0,0.0,2025-05-29
1150010300103510026,2,,23243.636363636364,,,33,,,,,,,,
1150010300103510026,2,,23243.636363636364,,,33,,,,,,,,
1150010300104210014,1,,19568.70967741936,,,31,,,,,,,,
1150010300101020023,4,1.0,18580.0,2.5,,3,0.53082,0.44628,22506.0,0.0,1.0,0.0,0.0,2025-06-25
1150010300104080080,22,1.0,14666.666666666666,2.5,,3,,,,0.0,1.0,0.0,0.0,2025-09-06
1150010300100950079,8,0.0,20300.0,3.5,,7,0.78925,0.47692,24974.0,0.0,0.0,1.0,1.0,2023-05-15
1150010300103940030,31,1.0,11825.0,2.5,,8,1.0144,0.99463,23913.0,0.0,1.0,0.0,0.0,2025-10-24
1150010300104100276,15,,12833.333333333334,,,3,,,,,,,,
1150010300101510004,30,0.0,10072.5,3.5,,4,0.84089,0.43918,81349.0,0.0,0.0,1.0,0.0,2023-07-09
1150010300111050009,10,1.0,18020.0,2.5,,5,,,,0.0,1.0,0.0,0.0,2025-09-29
1150010300107840013,21,1.0,13150.0,3.5,,2,0.61816,0.1735,7445.0,0.0,1.0,0.0,0.0,2024-03-25
1150010300110400021,13,1.0,11650.0,2.5,,3,1.39658,0.73213,22570.0,0.0,1.0,0.0,0.0,2025-05-20
1150010300110380026,21,,15750.0,,,2,,,,,,,,
1150010300108680026,21,0.0,11100.0,3.0,,4,,,,0.0,1.0,0.0,1.0,2024-11-16
1150010300103700050,12,,14958.96,,,25,,,,,,,,
1150010300103510041,6,1.0,13974.0,3.5,,12,1.0913,1.3446,23582.0,0.0,1.0,0.0,0.0,2024-02-15
1150010300101050258,15,1.0,18733.33333333333,2.5,,3,0.67385,1.24147,22639.0,0.0,1.0,0.0,0.0,2025-09-10
1150010300110840030,11,0.0,15300.0,3.5,,4,0.95798,1.08203,22770.0,0.0,1.0,0.0,1.0,2024-06-17
1150010300104240073,29,1.0,15300.0,2.75,,1,,,,0.0,1.0,0.0,0.0,2026-01-22
1150010300103910014,17,1.0,27150.0,2.5,,1,0.5259,0.35474,17675.0,0.0,1.0,0.0,0.0,2025-10-15
1150010300101050258,15,1.0,18733.33333333333,2.5,,3,0.67385,1.24147,22639.0,0.0,1.0,0.0,0.0,2025-09-10
1150010300110840030,11,0.0,15300.0,3.5,,4,0.95798,1.08203,22770.0,0.0,1.0,0.0,1.0,2024-06-17
1150010300103400023,30,1.0,10856.0,3.5,,5,1.2232,1.0668,23442.0,0.0,0.0,1.0,0.0,2023-09-22
1150010300103940044,20,,10752.0,,,5,,,,,,,,
1150010300101050427,20,1.0,18438.0,,,5,0.63268,1.1109,22655.0,0.0,1.0,0.0,0.0,2026-01-15
1150010300108160005,21,,17500.0,,,1,,,,,,,,
1150010300104800014,0,,23422.727272727272,,,22,,,,,,,,
1150010300104710020,9,1.0,16500.0,2.5,,8,0.7351,0.14759,24239.0,0.0,1.0,0.0,0.0,2025-07-17
1150010300111640000,9,,12336.190476190475,,,21,,,,,,,,
1150010300104090089,11,1.0,11200.0,3.5,,5,0.65433,0.88466,24027.0,0.0,1.0,0.0,0.0,2024-02-22
1150010300101540006,18,0.0,14028.57142857143,3.5,,7,1.65724,1.47848,111156.0,0.0,0.0,1.0,1.0,2023-05-25
1150010300101520009,22,,17130.0,,,1,,,,,,,,
1150010300103920007,3,0.0,21433.33333333333,3.5,,12,1.0144,0.99463,23889.0,0.0,0.0,1.0,1.0,2023-07-18
1150010300103420027,8,1.0,16900.0,2.5,,6,0.99636,0.74303,26424.0,0.0,1.0,0.0,0.0,2025-10-02
1150010300107830021,21,,12400.0,,,3,,,,,,,,
1150010300110150013,21,,17600.0,,,1,,,,,,,,
1150010300108720004,12,,13400.0,,,2,,,,,,,,
1150010300103550037,8,1.0,18050.0,3.5,,14,0.8346,1.50123,26652.0,0.0,0.0,1.0,0.0,2023-12-08
1150010300104240006,21,,19608.33333333333,,,6,,,,,,,,
1150010300100590045,12,,15435.0,,,9,,,,,,,,
1150010300108700031,25,1.0,3000.0,2.75,,2,,,,0.0,1.0,0.0,0.0,2025-04-15
1150010300103590029,21,,21233.33333333333,,,3,,,,,,,,
1150010300104640010,15,,12118.181818181818,,,11,,,,,,,,
1150010300109100019,22,1.0,20500.0,2.5,,4,1.24771,1.53419,24779.0,0.0,1.0,0.0,0.0,2025-09-23
